tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes
tt5592796,movie,Driven,Driven,0,2018,\N,113,"Biography,Drama,Thriller",Driven,1,6.2,2399
tt5595168,movie,Kingsglaive: Final Fantasy XV,Kingsglaive: Final Fantasy XV,0,2016,\N,110,"Action,Adventure,Animation",Kingsglaive: Final Fantasy XV,1,6.8,18849
tt5598292,movie,Polaroid,Polaroid,0,2019,\N,88,"Drama,Horror,Thriller",Polaroid,1,5.1,5509
tt5605076,movie,Andover,Andover,0,2017,\N,91,"Comedy,Drama,Romance",Andover,1,5.9,3626
tt5606664,movie,Doctor Sleep,Doctor Sleep,0,2019,\N,151,"Drama,Fantasy,Horror",Doctor Sleep,1,7.7,15360
tt5607096,movie,"Juliet, Naked","Juliet, Naked",0,2018,\N,97,"Comedy,Drama,Music","Juliet, Naked",1,6.6,14159
tt5607782,movie,The Covenant,The Covenant,0,2017,\N,90,Horror,The Covenant,1,5.6,1623
tt5610554,movie,Tully,Tully,0,2018,\N,95,"Comedy,Drama,Mystery",Tully,1,7.0,44699
tt5610626,movie,Dragonheart: Battle for the Heartfire,Dragonheart: Battle for the Heartfire,0,2017,\N,98,Fantasy,Dragonheart: Battle for the Heartfire,1,5.3,1733
tt5612742,movie,F*&% the Prom,F*&% the Prom,0,2017,\N,92,"Comedy,Drama",F*&% the Prom,1,4.2,3976
tt5613484,movie,Mid90s,Mid90s,0,2018,\N,85,"Comedy,Drama",Mid90s,1,7.4,31756
tt5616294,movie,Spinning Man,Spinning Man,0,2018,\N,100,"Drama,Mystery,Thriller",Spinning Man,1,5.6,7565
tt5617916,movie,Airplane Mode,Airplane Mode,0,2019,\N,80,Comedy,Airplane Mode,1,5.2,3149
tt5619332,movie,Life of the Party,Life of the Party,0,2018,\N,105,Comedy,Life of the Party,1,5.6,27950
tt5622412,movie,Black Water,Black Water,0,2018,\N,104,"Action,Drama,Thriller",Black Water,1,4.6,3341
tt5629964,movie,The Midnight Man,The Midnight Man,0,2016,\N,95,Horror,The Midnight Man,1,4.8,2670
tt5634960,movie,A Very Sordid Wedding,A Very Sordid Wedding,0,2017,\N,109,Comedy,A Very Sordid Wedding,1,5.3,1283
tt5639898,movie,Social Animals,Social Animals,0,2018,\N,90,Comedy,Social Animals,1,5.2,1255
tt5640450,movie,ARQ,ARQ,0,2016,\N,88,"Action,Sci-Fi,Thriller",ARQ,1,6.4,30408
tt5641542,movie,Gnaw,Gnaw,0,2017,\N,97,Horror,Gnaw,1,5.3,1026
tt5649108,movie,Thoroughbreds,Thoroughbreds,0,2017,\N,92,"Crime,Drama,Thriller",Thoroughbreds,1,6.7,27498
tt5649144,movie,The Florida Project,The Florida Project,0,2017,\N,111,Drama,The Florida Project,1,7.6,76671
tt5655222,movie,The Hero,The Hero,0,2017,\N,96,"Drama,Romance,Western",The Hero,1,6.5,7126
tt5657846,movie,Daddy's Home 2,Daddy's Home 2,0,2017,\N,100,Comedy,Daddy's Home 2,1,6.0,52429
tt5657856,movie,Brawl in Cell Block 99,Brawl in Cell Block 99,0,2017,\N,132,"Action,Crime,Drama",Brawl in Cell Block 99,1,7.1,49888
tt5664636,movie,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,0,2018,\N,90,"Adventure,Comedy,Family",Goosebumps 2: Haunted Halloween,1,5.6,14084
tt5665452,movie,Sun Dogs,Sun Dogs,0,2017,\N,94,"Comedy,Drama",Sun Dogs,1,6.3,1383
tt5666304,movie,The Little Hours,The Little Hours,0,2017,\N,90,"Comedy,Romance",The Little Hours,1,5.8,16616
tt5668054,movie,Generational Sins,Generational Sins,0,2017,\N,90,Drama,Generational Sins,1,7.6,1636
tt5670152,movie,Traffik,Traffik,0,2018,\N,96,"Action,Crime,Drama",Traffik,1,6.0,17153
tt5673432,movie,Get Big,Get Big,0,2017,\N,86,"Comedy,Drama",Get Big,1,6.8,1944
tt5679554,movie,Coffin 2,Coffin 2,0,2017,\N,101,"Crime,Horror,Thriller",Coffin 2,1,5.5,2984
tt5685006,movie,Puppet Master: The Littlest Reich,Puppet Master: The Littlest Reich,0,2018,\N,90,"Comedy,Horror",Puppet Master: The Littlest Reich,1,5.4,2812
tt5686062,movie,Boundaries,Boundaries,0,2018,\N,104,"Comedy,Drama",Boundaries,1,4.9,1794
tt5687814,movie,Golden Exits,Golden Exits,0,2017,\N,94,Drama,Golden Exits,1,5.8,1611
tt5688932,movie,Sorry to Bother You,Sorry to Bother You,0,2018,\N,112,"Comedy,Fantasy,Sci-Fi",Sorry to Bother You,1,6.9,47545
tt5688996,movie,Alex Strangelove,Alex Strangelove,0,2018,\N,99,"Comedy,Drama,Romance",Alex Strangelove,1,6.3,12279
tt5689068,movie,Killing Gunther,Killing Gunther,0,2017,\N,92,"Action,Comedy,Thriller",Killing Gunther,1,4.7,9549
tt5690360,movie,Slender Man,Slender Man,0,2018,\N,93,"Horror,Mystery,Thriller",Slender Man,1,3.2,22216
tt5690810,movie,Ophelia,Ophelia,0,2018,\N,114,"Drama,History,Romance",Ophelia,1,6.8,4393
tt5691024,movie,Show Dogs,Show Dogs,0,2018,\N,92,"Adventure,Comedy,Family",Show Dogs,1,3.6,3652
tt5691670,movie,Under the Silver Lake,Under the Silver Lake,0,2018,\N,139,"Comedy,Crime,Drama",Under the Silver Lake,1,6.5,23289
tt5692390,movie,Status Update,Status Update,0,2018,\N,106,"Comedy,Fantasy,Romance",Status Update,1,5.8,3224
tt5696326,movie,Running for Grace,Running for Grace,0,2018,\N,110,"Family,Romance",Running for Grace,1,6.1,1040
tt5699928,movie,Prey,Prey,0,2019,\N,85,"Adventure,Horror,Mystery",Prey,1,5.5,1031
tt5700182,movie,Starfish,Starfish,0,2018,\N,99,"Drama,Horror,Sci-Fi",Starfish,1,5.6,1648
tt5701718,movie,Heartthrob,Heartthrob,0,2017,\N,86,"Drama,Romance,Thriller",Heartthrob,1,5.5,2016
tt5702566,movie,Stasis,Stasis,0,2017,\N,90,"Adventure,Sci-Fi",Stasis,1,3.0,3177
tt5709188,movie,A-X-L,A-X-L,0,2018,\N,98,"Action,Adventure,Family",A-X-L,1,5.2,8019
tt5710042,movie,Mercy,Mercy,0,2016,\N,90,"Drama,Mystery,Thriller",Mercy,1,4.1,2557
tt5710514,movie,I Don't Feel at Home in This World Anymore.,I Don't Feel at Home in This World Anymore.,0,2017,\N,93,"Comedy,Crime,Drama",I Don't Feel at Home in This World Anymore.,1,6.9,40553
tt5715410,movie,The Son of Bigfoot,The Son of Bigfoot,0,2017,\N,92,"Adventure,Animation,Comedy",The Son of Bigfoot,1,6.1,4464
tt5716280,movie,Welcome the Stranger,Welcome the Stranger,0,2018,\N,94,"Drama,Mystery",Welcome the Stranger,1,4.9,1277
tt5716380,movie,Thumper,Thumper,0,2017,\N,93,"Crime,Drama,Thriller",Thumper,1,5.8,2397
tt5716848,movie,Where's the Money,Where's the Money,0,2017,\N,86,Comedy,Where's the Money,1,5.1,1541
tt5717492,movie,Small Crimes,Small Crimes,0,2017,\N,95,"Crime,Drama,Thriller",Small Crimes,1,5.8,5844
tt5719076,movie,Dead Night,Dead Night,0,2017,\N,86,"Fantasy,Horror",Dead Night,1,4.3,1021
tt5719700,movie,Home Again,Home Again,0,2017,\N,97,"Comedy,Drama,Romance",Home Again,1,5.8,24278
tt5719748,movie,Cold Pursuit,Cold Pursuit,0,2019,\N,119,"Action,Crime,Drama",Cold Pursuit,1,6.2,41486
tt5719786,movie,Never Hike Alone,Never Hike Alone,0,2017,\N,54,"Horror,Thriller",Never Hike Alone,1,6.9,1322
tt5720450,movie,Independents' Day,Independents' Day,0,2016,\N,91,"Action,Adventure,Sci-Fi",Independents' Day,1,2.0,1736
tt5721088,movie,Just Getting Started,Just Getting Started,0,2017,\N,91,"Action,Comedy",Just Getting Started,1,4.4,5178
tt5723286,movie,Wheelman,Wheelman,0,2017,\N,82,"Action,Crime,Mystery",Wheelman,1,6.4,14899
tt5726086,movie,Insidious: The Last Key,Insidious: The Last Key,0,2018,\N,103,"Horror,Mystery,Thriller",Insidious: The Last Key,1,5.7,45612
tt5734576,movie,The Possession of Hannah Grace,The Possession of Hannah Grace,0,2018,\N,86,"Horror,Mystery,Thriller",The Possession of Hannah Grace,1,5.2,14696
tt5735280,movie,It Stains the Sands Red,It Stains the Sands Red,0,2016,\N,92,"Drama,Horror,Sci-Fi",It Stains the Sands Red,1,5.5,3956
tt5736592,movie,Sam Was Here,Sam Was Here,0,2016,\N,75,"Horror,Mystery,Thriller",Sam Was Here,1,4.8,1986
tt5737536,movie,Future World,Future World,0,2018,\N,90,"Action,Adventure,Sci-Fi",Future World,1,3.2,4690
tt5737582,movie,Midnighters,Midnighters,0,2017,\N,94,"Horror,Thriller",Midnighters,1,5.3,1224
tt5737862,movie,Landline,Landline,0,2017,\N,97,"Comedy,Drama",Landline,1,6.4,3669
tt5740806,movie,Coin Heist,Coin Heist,0,2017,\N,97,"Crime,Drama,Romance",Coin Heist,1,4.8,2171
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,"Crime,Drama,Mystery",You Were Never Really Here,1,6.8,80372
tt5748392,movie,Escape Room,Escape Room,0,2017,\N,86,Horror,Escape Room,1,4.3,2328
tt5751998,movie,Small Town Crime,Small Town Crime,0,2017,\N,91,"Crime,Mystery,Thriller",Small Town Crime,1,6.6,8729
tt5752360,movie,The Female Brain,The Female Brain,0,2017,\N,98,Comedy,The Female Brain,1,5.7,2312
tt5758778,movie,Skyscraper,Skyscraper,0,2018,\N,102,"Action,Adventure,Thriller",Skyscraper,1,5.8,88605
tt5767628,movie,Kill'em All,Kill'em All,0,2017,\N,96,"Action,Crime,Mystery",Kill'em All,1,4.3,1872
tt5770620,movie,The Lovers,The Lovers,0,2017,\N,97,"Comedy,Drama,Romance",The Lovers,1,6.1,2935
tt5770864,movie,The Man from Earth: Holocene,The Man from Earth: Holocene,0,2017,\N,98,"Drama,Fantasy,Sci-Fi",The Man from Earth: Holocene,1,5.3,6854
tt5774450,movie,Summer of 84,Summer of 84,0,2018,\N,105,"Drama,Horror,Mystery",Summer of 84,1,6.7,25976
tt5776858,movie,Phantom Thread,Phantom Thread,0,2017,\N,130,"Drama,Romance",Phantom Thread,1,7.5,91319
tt5779372,movie,An Interview with God,An Interview with God,0,2018,\N,97,"Drama,Mystery",An Interview with God,1,5.7,2437
tt5779540,movie,Dear Dictator,Dear Dictator,0,2017,\N,90,Comedy,Dear Dictator,1,5.1,3524
tt5783956,movie,When We First Met,When We First Met,0,2018,\N,97,"Comedy,Fantasy,Romance",When We First Met,1,6.4,36657
tt5788136,movie,The Institute,The Institute,0,2017,\N,90,Thriller,The Institute,1,4.1,2351
tt5792472,movie,Take the 10,Take the 10,0,2017,\N,80,Comedy,Take the 10,1,4.8,2402
tt5792656,movie,Running with the Devil,Running with the Devil,0,2019,\N,100,"Crime,Drama,Thriller",Running with the Devil,1,5.4,2101
tt5795086,movie,Gemini,Gemini,0,2017,\N,93,"Crime,Drama,Mystery",Gemini,1,5.4,3836
tt5796838,movie,Roxanne Roxanne,Roxanne Roxanne,0,2017,\N,100,"Biography,Drama,Music",Roxanne Roxanne,1,6.2,2315
tt5804314,movie,Let There Be Light,Let There Be Light,0,2017,\N,100,Drama,Let There Be Light,1,4.7,2270
tt5805752,movie,Brigsby Bear,Brigsby Bear,0,2017,\N,97,"Comedy,Drama",Brigsby Bear,1,7.3,14156
tt5809020,movie,Handsome: A Netflix Mystery Movie,Handsome: A Netflix Mystery Movie,0,2017,\N,80,"Comedy,Mystery",Handsome: A Netflix Mystery Movie,1,5.2,3339
tt5814060,movie,The Nun,The Nun,0,2018,\N,96,"Horror,Mystery,Thriller",The Nun,1,5.3,101285
tt5816374,movie,Band Aid,Band Aid,0,2017,\N,91,"Comedy,Drama,Music",Band Aid,1,6.6,4744
tt5816682,movie,Victoria & Abdul,Victoria & Abdul,0,2017,\N,111,"Biography,Drama,History",Victoria & Abdul,1,6.8,27266
tt5822564,movie,The Kitchen,The Kitchen,0,2019,\N,102,"Action,Crime,Drama",The Kitchen,1,5.2,5380
tt5825380,movie,Wonder Wheel,Wonder Wheel,0,2017,\N,101,Drama,Wonder Wheel,1,6.2,21241
tt5826432,movie,Burning Sands,Burning Sands,0,2017,\N,96,Drama,Burning Sands,1,6.1,2336
tt5829040,movie,Fun Mom Dinner,Fun Mom Dinner,0,2017,\N,81,Comedy,Fun Mom Dinner,1,5.2,4142
tt5831402,movie,The Feels,The Feels,0,2017,\N,90,"Comedy,Romance",The Feels,1,5.1,1272
tt5833186,movie,Last Rampage: The Escape of Gary Tison,Last Rampage: The Escape of Gary Tison,0,2017,\N,93,"Crime,Drama,Mystery",Last Rampage: The Escape of Gary Tison,1,5.7,1257
tt5834262,movie,Hotel Artemis,Hotel Artemis,0,2018,\N,94,"Action,Crime,Drama",Hotel Artemis,1,6.1,34998
tt5843670,movie,The Stakelander,The Stakelander,0,2016,\N,81,"Action,Drama,Horror",The Stakelander,1,5.3,2826
tt5843780,movie,River Runs Red,River Runs Red,0,2018,\N,94,Thriller,River Runs Red,1,4.8,2404
tt5843838,movie,Max 2: White House Hero,Max 2: White House Hero,0,2017,\N,85,Family,Max 2: White House Hero,1,5.2,1074
tt5843850,movie,Kings,Kings,0,2017,\N,86,"Crime,Drama,Romance",Kings,1,4.9,2410
tt5848272,movie,Ralph Breaks the Internet,Ralph Breaks the Internet,0,2018,\N,112,"Adventure,Animation,Comedy",Ralph Breaks the Internet,1,7.1,105091
tt5848416,movie,Walk. Ride. Rodeo.,Walk. Ride. Rodeo.,0,2019,\N,100,Drama,Walk. Ride. Rodeo.,1,6.4,1331
tt5848714,movie,American Violence,American Violence,0,2017,\N,107,"Crime,Drama,Thriller",American Violence,1,4.5,1538
tt5851014,movie,Savage Dog,Savage Dog,0,2017,\N,94,"Action,Drama",Savage Dog,1,4.9,2373
tt5851786,movie,Gnome Alone,Gnome Alone,0,2017,\N,85,"Adventure,Animation,Comedy",Gnome Alone,1,5.6,2052
tt5859238,movie,Lucky,Lucky,0,2017,\N,88,"Comedy,Drama,Western",Lucky,1,7.3,15683
tt5861882,movie,Sleep No More,Sleep No More,0,2017,\N,91,Horror,Sleep No More,1,5.5,1363
tt5865326,movie,The Laundromat,The Laundromat,0,2019,\N,95,"Comedy,Crime,Drama",The Laundromat,1,6.3,18482
tt5881528,movie,Damsel,Damsel,0,2018,\N,113,"Adventure,Comedy,Crime",Damsel,1,5.5,2715
tt5883570,movie,Bodied,Bodied,0,2017,\N,120,"Comedy,Drama,Music",Bodied,1,7.1,4097
tt5884052,movie,Pokémon Detective Pikachu,Pokémon Detective Pikachu,0,2019,\N,104,"Action,Adventure,Comedy",Pokémon Detective Pikachu,1,6.7,102854
tt5884230,movie,Brad's Status,Brad's Status,0,2017,\N,102,"Comedy,Drama,Music",Brad's Status,1,6.5,14115
tt5884234,movie,First Kill,First Kill,0,2017,\N,97,"Action,Thriller",First Kill,1,5.0,8596
tt5884784,movie,The Super,The Super,0,2017,\N,90,"Horror,Mystery,Thriller",The Super,1,6.0,11586
tt5886046,movie,Escape Room,Escape Room,0,2019,\N,99,"Action,Adventure,Horror",Escape Room,1,6.3,59459
tt5893332,movie,Sandy Wexler,Sandy Wexler,0,2017,\N,130,Comedy,Sandy Wexler,1,5.1,12633
tt5910344,movie,The House of Tomorrow,The House of Tomorrow,0,2017,\N,85,"Comedy,Drama",The House of Tomorrow,1,6.2,1267
tt5912454,movie,Blue Jay,Blue Jay,0,2016,\N,80,"Drama,Romance",Blue Jay,1,7.3,11193
tt5913798,movie,Wounds,Wounds,0,2019,\N,95,"Drama,Horror,Mystery",Wounds,1,4.1,7606
tt5929750,movie,Beatriz at Dinner,Beatriz at Dinner,0,2017,\N,82,"Comedy,Drama",Beatriz at Dinner,1,6.0,8267
tt5929754,movie,Wildlife,Wildlife,0,2018,\N,105,Drama,Wildlife,1,6.9,17511
tt5931338,movie,Horror Hotel the Movie,Horror Hotel the Movie,0,2016,\N,103,"Comedy,Horror,Sci-Fi",Horror Hotel the Movie,1,4.6,1209
tt5933560,movie,Permanent,Permanent,0,2017,\N,93,Comedy,Permanent,1,5.5,1572
tt5936492,movie,The Witch in the Window,The Witch in the Window,0,2018,\N,77,"Drama,Horror",The Witch in the Window,1,5.7,2658
tt5937770,movie,Tell Me How I Die,Tell Me How I Die,0,2016,\N,107,"Horror,Mystery,Thriller",Tell Me How I Die,1,5.0,3984
tt5941692,movie,Miss Bala,Miss Bala,0,2019,\N,104,"Action,Crime,Drama",Miss Bala,1,5.7,5578
tt5952138,movie,We Have Always Lived in the Castle,We Have Always Lived in the Castle,0,2018,\N,90,"Drama,Mystery,Thriller",We Have Always Lived in the Castle,1,5.6,3343
tt5960374,movie,Vox Lux,Vox Lux,0,2018,\N,114,"Drama,Music",Vox Lux,1,6.0,12002
tt5962210,movie,Ingrid Goes West,Ingrid Goes West,0,2017,\N,98,"Comedy,Drama",Ingrid Goes West,1,6.6,29182
tt5968274,movie,The Angel,The Angel,0,2018,\N,114,"Drama,Thriller",The Angel,1,6.6,9233
tt5968394,movie,Captive State,Captive State,0,2019,\N,109,"Drama,Sci-Fi,Thriller",Captive State,1,6.0,40158
tt5973364,movie,Lemon,Lemon,0,2017,\N,83,"Comedy,Drama",Lemon,1,4.6,1376
tt5973626,movie,Batman: Return of the Caped Crusaders,Batman: Return of the Caped Crusaders,0,2016,\N,78,"Action,Adventure,Animation",Batman: Return of the Caped Crusaders,1,6.8,4224
tt5977276,movie,The Aftermath,The Aftermath,0,2019,\N,108,"Drama,Romance,War",The Aftermath,1,6.3,10037
tt5978724,movie,My Days of Mercy,My Days of Mercy,0,2017,\N,108,"Drama,Romance",My Days of Mercy,1,6.3,1405
tt5980638,movie,The Transcendents,The Transcendents,0,2018,\N,96,"Music,Mystery,Thriller",The Transcendents,1,7.8,2425
tt5989218,movie,Life Itself,Life Itself,0,2018,\N,117,"Drama,Romance",Life Itself,1,6.7,11436
tt5990342,movie,The Incredible Jessica James,The Incredible Jessica James,0,2017,\N,85,Comedy,The Incredible Jessica James,1,6.5,5375
tt5990474,movie,Columbus,Columbus,0,2017,\N,104,Drama,Columbus,1,7.2,11666
tt6000478,movie,"Roman J. Israel, Esq.","Roman J. Israel, Esq.",0,2017,\N,122,"Crime,Drama,Thriller","Roman J. Israel, Esq.",1,6.4,25249
tt6003368,movie,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,0,2017,\N,91,"Comedy,Family",Diary of a Wimpy Kid: The Long Haul,1,4.4,5962
tt6010628,movie,Zoe,Zoe,0,2018,\N,104,"Romance,Sci-Fi",Zoe,1,6.1,6061
tt6013156,movie,What Still Remains,What Still Remains,0,2018,\N,92,"Drama,Thriller",What Still Remains,1,4.6,1553
tt6014472,movie,S.W.A.T.: Under Siege,S.W.A.T.: Under Siege,0,2017,\N,89,"Action,Crime,Thriller",S.W.A.T.: Under Siege,1,4.5,1871
tt6014904,movie,The Strange Ones,The Strange Ones,0,2017,\N,81,"Drama,Thriller",The Strange Ones,1,5.0,2042
tt6017942,movie,Kin,Kin,0,2018,\N,102,"Action,Crime,Drama",Kin,1,5.8,10909
tt6018306,movie,Last Flag Flying,Last Flag Flying,0,2017,\N,125,"Comedy,Drama,War",Last Flag Flying,1,6.9,19923
tt6032328,movie,Finding Steve McQueen,Finding Steve McQueen,0,2019,\N,91,"Crime,Romance",Finding Steve McQueen,1,6.2,2519
tt6040662,movie,The Children Act,The Children Act,0,2017,\N,105,Drama,The Children Act,1,6.7,8614
tt6043142,movie,Skin,Skin,0,2018,\N,118,"Biography,Crime,Drama",Skin,1,7.4,11444
tt6046314,movie,Bel Canto,Bel Canto,0,2018,\N,100,"Drama,Music,Romance",Bel Canto,1,5.4,2191
tt6048930,movie,Naked,Naked,0,2017,\N,96,"Comedy,Fantasy,Romance",Naked,1,5.4,15190
tt6051096,movie,The Axiom,The Axiom,0,2018,\N,98,Horror,The Axiom,1,6.5,5057
tt6053438,movie,First Reformed,First Reformed,0,2017,\N,113,"Drama,Mystery,Thriller",First Reformed,1,7.1,37330
tt6053440,movie,Princess Cyd,Princess Cyd,0,2017,\N,96,"Drama,Romance",Princess Cyd,1,6.7,2321
tt6053472,movie,The Toybox,The Toybox,0,2018,\N,95,"Horror,Thriller",The Toybox,1,3.7,1547
tt6057032,movie,Gook,Gook,0,2017,\N,94,Drama,Gook,1,7.0,1960
tt6061074,movie,First Match,First Match,0,2018,\N,102,"Drama,Sport",First Match,1,6.3,1652
tt6062774,movie,Monos,Monos,0,2019,\N,102,"Drama,Thriller",Monos,1,7.5,2999
tt6063050,movie,Acrimony,Acrimony,0,2018,\N,120,"Drama,Romance,Thriller",Acrimony,1,5.8,6829
tt6063090,movie,Light of My Life,Light of My Life,0,2019,\N,119,"Drama,Sci-Fi",Light of My Life,1,6.6,3894
tt6068978,movie,Amityville Exorcism,Amityville Exorcism,0,2017,\N,77,Horror,Amityville Exorcism,1,6.2,1932
tt6069264,movie,Bitch,Bitch,0,2017,\N,93,"Comedy,Drama,Thriller",Bitch,1,5.0,1554
tt6083648,movie,Looking Glass,Looking Glass,0,2018,\N,103,"Mystery,Thriller",Looking Glass,1,4.6,4396
tt6086080,movie,Mad Families,Mad Families,0,2017,\N,90,Comedy,Mad Families,1,4.1,1091
tt6089700,movie,The Hatred,The Hatred,0,2017,\N,90,"Drama,Horror,Mystery",The Hatred,1,3.6,1905
tt6093618,movie,Antiquities,Antiquities,0,2018,\N,93,Comedy,Antiquities,1,6.8,1363
tt6095472,movie,The Angry Birds Movie 2,The Angry Birds Movie 2,0,2019,\N,97,"Adventure,Animation,Comedy",The Angry Birds Movie 2,1,6.4,8089
tt6101602,movie,Madeline's Madeline,Madeline's Madeline,0,2018,\N,93,"Drama,Mystery,Thriller",Madeline's Madeline,1,6.4,2773
tt6104206,movie,Jackals,Jackals,0,2017,\N,85,"Horror,Thriller",Jackals,1,5.4,3534
tt6105098,movie,The Lion King,The Lion King,0,2019,\N,118,"Adventure,Animation,Drama",The Lion King,1,7.0,132033
tt6107548,movie,Late Night,Late Night,0,2019,\N,102,"Comedy,Drama",Late Night,1,6.5,12455
tt6108178,movie,Disobedience,Disobedience,0,2017,\N,114,"Drama,Romance",Disobedience,1,6.6,20239
tt6113122,movie,Hurricane Bianca: From Russia with Hate,Hurricane Bianca: From Russia with Hate,0,2018,\N,85,Comedy,Hurricane Bianca: From Russia with Hate,1,4.7,1840
tt6113488,movie,The Case for Christ,The Case for Christ,0,2017,\N,112,"Biography,Drama",The Case for Christ,1,6.2,6791
tt6116856,movie,The Night Comes for Us,The Night Comes for Us,0,2018,\N,121,"Action,Thriller",The Night Comes for Us,1,7.0,16357
tt6118340,movie,The Basement,The Basement,0,2018,\N,90,Horror,The Basement,1,5.2,3329
tt6119504,movie,#REALITYHIGH,#REALITYHIGH,0,2017,\N,99,"Comedy,Drama,Romance",#REALITYHIGH,1,5.2,4757
tt6119856,movie,Irreplaceable You,Irreplaceable You,0,2018,\N,96,"Comedy,Drama,Romance",Irreplaceable You,1,6.4,6617
tt6131712,movie,Kuso,Kuso,0,2017,\N,94,"Animation,Comedy,Drama",Kuso,1,5.0,1193
tt6133130,movie,Professor Marston and the Wonder Women,Professor Marston and the Wonder Women,0,2017,\N,108,"Biography,Drama",Professor Marston and the Wonder Women,1,7.1,19485
tt6133466,movie,The First Purge,The First Purge,0,2018,\N,98,"Action,Horror,Sci-Fi",The First Purge,1,5.1,45436
tt6138228,movie,Downrange,Downrange,0,2017,\N,90,"Action,Horror,Thriller",Downrange,1,5.4,3720
tt6139732,movie,Aladdin,Aladdin,0,2019,\N,128,"Adventure,Family,Fantasy",Aladdin,1,7.1,155334
tt6141246,movie,The Aeronauts,The Aeronauts,0,2019,\N,100,"Action,Adventure,Biography",The Aeronauts,1,6.6,1202
tt6142496,movie,6 Balloons,6 Balloons,0,2018,\N,74,Drama,6 Balloons,1,5.8,3082
tt6143568,movie,The Humanity Bureau,The Humanity Bureau,0,2017,\N,95,"Action,Adventure,Sci-Fi",The Humanity Bureau,1,5.2,7926
tt6143782,movie,Hex,Hex,0,2018,\N,85,"Horror,Thriller",Hex,1,4.9,2236
tt6146586,movie,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,0,2019,\N,131,"Action,Crime,Thriller",John Wick: Chapter 3 - Parabellum,1,7.6,190750
tt6155194,movie,Best F(r)iends: Volume 1,Best F(r)iends: Volume 1,0,2017,\N,108,"Comedy,Drama,Thriller",Best F(r)iends: Volume 1,1,5.4,2177
tt6155456,movie,Juanita,Juanita,0,2019,\N,90,Drama,Juanita,1,6.0,1722
tt6169694,movie,I Think We're Alone Now,I Think We're Alone Now,0,2018,\N,93,"Drama,Mystery,Sci-Fi",I Think We're Alone Now,1,5.7,6153
tt6170506,movie,Beast of Burden,Beast of Burden,0,2018,\N,89,"Action,Crime,Drama",Beast of Burden,1,3.6,2289
tt6175486,movie,Demons,Demons,0,2017,\N,105,Horror,Demons,1,6.2,1476
tt6182078,movie,St. Agatha,St. Agatha,0,2018,\N,103,"Horror,Thriller",St. Agatha,1,5.1,4323
tt6182908,movie,Smallfoot,Smallfoot,0,2018,\N,96,"Adventure,Animation,Comedy",Smallfoot,1,6.6,27160
tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0,2019,\N,121,"Action,Thriller",Angel Has Fallen,1,6.7,18190
tt6193408,movie,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,0,2019,\N,86,"Adventure,Animation,Comedy",A Shaun the Sheep Movie: Farmageddon,1,7.1,1330
tt6197494,movie,Malicious,Malicious,0,2018,\N,90,"Horror,Thriller",Malicious,1,5.0,2697
tt6204340,movie,Bullet Head,Bullet Head,0,2017,\N,93,"Crime,Drama,Thriller",Bullet Head,1,5.4,6860
tt6205872,movie,Assassination Nation,Assassination Nation,0,2018,\N,108,"Action,Comedy,Crime",Assassination Nation,1,5.9,11335
tt6211976,movie,A Vigilante,A Vigilante,0,2018,\N,91,"Crime,Drama,Mystery",A Vigilante,1,5.6,4146
tt6212478,movie,American Animals,American Animals,0,2018,\N,116,"Biography,Crime,Drama",American Animals,1,7.0,32033
tt6212496,movie,Mr. Roosevelt,Mr. Roosevelt,0,2017,\N,90,Comedy,Mr. Roosevelt,1,6.2,2086
tt6214928,movie,1922,1922,0,2017,\N,102,"Crime,Drama,Horror",1922,1,6.3,41463
tt6215044,movie,Oceans Rising,Oceans Rising,0,2017,\N,87,"Action,Adventure,Drama",Oceans Rising,1,2.4,1557
tt6217306,movie,Apostle,Apostle,0,2018,\N,130,"Drama,Fantasy,Horror",Apostle,1,6.3,34005
tt6217608,movie,The Rider,The Rider,0,2017,\N,104,"Drama,Western",The Rider,1,7.4,11011
tt6220752,movie,Pledge,Pledge,0,2018,\N,77,"Horror,Thriller",Pledge,1,5.4,1917
tt6224502,movie,Boarding School,Boarding School,0,2018,\N,111,"Horror,Mystery",Boarding School,1,5.8,2376
tt6237268,movie,Ride,Ride,0,2018,\N,79,"Action,Thriller",Ride,1,5.5,1700
tt6251024,movie,Office Uprising,Office Uprising,0,2018,\N,92,"Action,Comedy,Horror",Office Uprising,1,6.1,7788
tt6255230,movie,Clown Motel: Spirits Arise,Clown Motel: Spirits Arise,0,2019,\N,95,Horror,Clown Motel: Spirits Arise,1,6.9,1601
tt6257174,movie,The Miseducation of Cameron Post,The Miseducation of Cameron Post,0,2018,\N,91,Drama,The Miseducation of Cameron Post,1,6.6,15029
tt6265828,movie,A Ghost Story,A Ghost Story,0,2017,\N,92,"Drama,Fantasy,Romance",A Ghost Story,1,6.8,49391
